loss_d,loss_r,acc,f1
801.0037841796875,-716.268310546875,0.6389000415802002,0.6379396319389343
646.575927734375,-578.132568359375,0.714900016784668,0.7449718713760376
528.7868041992188,-466.11456298828125,0.743399977684021,0.7707961201667786
412.53961181640625,-369.6789245605469,0.7573000192642212,0.7802007794380188
356.3230895996094,-335.63922119140625,0.7663999795913696,0.7842376828193665
291.9480895996094,-260.6224670410156,0.7727000117301941,0.7857210040092468
228.42796325683594,-217.64544677734375,0.7781000137329102,0.7871178388595581
195.55740356445312,-181.7294158935547,0.7879999876022339,0.7925302982330322
171.1069793701172,-142.8535614013672,0.7962000370025635,0.7967722415924072
144.89988708496094,-130.07492065429688,0.8021000027656555,0.799595296382904
88.87312316894531,-76.35357666015625,0.8109999895095825,0.8045454025268555
48.166160583496094,-32.379817962646484,0.8172000050544739,0.8090168833732605
49.907135009765625,-32.38206481933594,0.8216000199317932,0.8120395541191101
13.56185531616211,2.609788417816162,0.8274999856948853,0.8180381655693054
14.902451515197754,-6.557434558868408,0.8328999876976013,0.8239873647689819
-32.3320198059082,36.48773956298828,0.8385000228881836,0.8300220966339111
-19.60183334350586,20.897289276123047,0.8429000377655029,0.8346473574638367
-58.01565170288086,59.709495544433594,0.8472999930381775,0.8397778272628784
-65.88025665283203,71.29109954833984,0.8508000373840332,0.8439523577690125
-81.55121612548828,82.71131134033203,0.8547999858856201,0.8483837842941284
-94.7966079711914,112.9098129272461,0.8597000241279602,0.8539652824401855
-125.20954132080078,127.70455932617188,0.8623000383377075,0.8569947481155396
-150.89601135253906,154.6836395263672,0.8655999898910522,0.8605759143829346
-139.70596313476562,146.8485107421875,0.8675000071525574,0.8627004623413086
-136.01681518554688,144.40733337402344,0.8704000115394592,0.8660474419593811
-159.87928771972656,170.9087677001953,0.8723000288009644,0.8685373663902283
-164.5257568359375,170.02731323242188,0.874500036239624,0.8710637092590332
-180.95822143554688,189.12001037597656,0.876800000667572,0.8735136985778809
-177.78407287597656,180.66152954101562,0.8781999945640564,0.8748717904090881
-187.74290466308594,198.4754180908203,0.8792999982833862,0.8761143684387207
-195.17857360839844,202.75628662109375,0.8819999694824219,0.8795107007026672
-212.522216796875,219.02218627929688,0.8837000131607056,0.8817859292030334
-217.69577026367188,228.92886352539062,0.8848000168800354,0.8831747174263
-220.45594787597656,232.53811645507812,0.8867000341415405,0.8850167393684387
-220.90257263183594,223.8949737548828,0.8884999752044678,0.8868861198425293
-252.0916290283203,255.62496948242188,0.8892999887466431,0.8878098130226135
-241.793212890625,250.00949096679688,0.8917999863624573,0.8905713558197021
-239.7672882080078,245.33245849609375,0.8942000269889832,0.893166720867157
-248.0366973876953,246.41395568847656,0.8949999809265137,0.8938660621643066
-244.0620880126953,254.6033935546875,0.8963000178337097,0.8952091932296753
-270.9218444824219,273.8565368652344,0.8978000283241272,0.8967533707618713
-253.19802856445312,256.9237060546875,0.8988000154495239,0.8977410793304443
-273.0137634277344,273.8577575683594,0.8992999792098999,0.8983989357948303
-275.9104309082031,276.50347900390625,0.8999000191688538,0.8989827632904053
-267.7381591796875,276.4255676269531,0.9020000100135803,0.9012668132781982
-267.7134094238281,280.3585510253906,0.9027000069618225,0.9020395874977112
-287.3330383300781,288.17822265625,0.9039000272750854,0.9033423662185669
-288.7575988769531,293.0849609375,0.9049999713897705,0.9045134782791138
-292.2674255371094,295.99517822265625,0.9063000082969666,0.9057323336601257
-303.3375244140625,307.548828125,0.9070000052452087,0.9064068794250488
-314.20654296875,307.2079772949219,0.9092000126838684,0.9089818000793457
-305.3534851074219,307.89739990234375,0.9100000262260437,0.9101772308349609
-316.5986633300781,319.23388671875,0.9107000231742859,0.9108299016952515
-308.79229736328125,309.5093994140625,0.9118000268936157,0.9119346141815186
-314.9204406738281,321.3689880371094,0.9129999876022339,0.9129045009613037
