loss_d,loss_r,acc,f1
13.304986953735352,-13.782746315002441,0.6400690078735352,0.636862576007843
9.228099822998047,-8.973247528076172,0.7696495056152344,0.8050723671913147
6.840202808380127,-7.365699768066406,0.7951407432556152,0.8248100876808167
1.8581104278564453,-1.5390387773513794,0.8127987384796143,0.8386285305023193
2.787670135498047,-1.7674314975738525,0.8183749318122864,0.8442828059196472
-0.454153448343277,2.096096992492676,0.8247477412223816,0.8491900563240051
-5.354794979095459,6.002133846282959,0.8251460790634155,0.8499260544776917
-4.535255432128906,4.335846900939941,0.8268719911575317,0.8507087230682373
-2.9101614952087402,3.2376444339752197,0.8271375298500061,0.8498733043670654
-7.198131084442139,6.792782306671143,0.8246150016784668,0.8482972383499146
-4.2114338874816895,5.906705856323242,0.8207647204399109,0.8437716364860535
-7.230461597442627,7.045802116394043,0.8187732696533203,0.8416907787322998
-8.118040084838867,7.995063304901123,0.8177111148834229,0.8388230800628662
-8.564233779907227,8.095847129821777,0.8175783157348633,0.8396270275115967
-7.204919815063477,8.031880378723145,0.8125331997871399,0.8327023386955261
-7.582083702087402,7.6515679359436035,0.8080191016197205,0.8282325267791748
-8.143793106079102,8.117757797241211,0.8033722639083862,0.823347270488739
-8.50117015838623,8.858054161071777,0.7989909648895264,0.8175692558288574
-9.080745697021484,8.416447639465332,0.8031067848205566,0.8213211894035339
-9.132196426391602,8.483661651611328,0.7980616092681885,0.8161294460296631
-8.640734672546387,8.659673690795898,0.7948752045631409,0.811272382736206
-9.429115295410156,9.453954696655273,0.7892990112304688,0.805006742477417
-9.339293479919434,9.895734786987305,0.7892990112304688,0.8051979541778564
-9.101137161254883,9.542598724365234,0.7865108847618103,0.7998508214950562
-9.327868461608887,9.271822929382324,0.779341459274292,0.7914264798164368
-9.778801918029785,9.909530639648438,0.7826606631278992,0.7952529788017273
-10.753881454467773,10.640823364257812,0.7815985083580017,0.7945616245269775
-8.881464958190918,9.274298667907715,0.7778810262680054,0.7863792777061462
-6.120152473449707,6.729531288146973,0.7738980054855347,0.7833820581436157
-10.534140586853027,10.358519554138184,0.776287853717804,0.7845190763473511
-9.173770904541016,9.105635643005371,0.7757567763328552,0.7841184735298157
-9.138891220092773,9.540348052978516,0.7721720933914185,0.7794042229652405
-11.104373931884766,11.140877723693848,0.7715082168579102,0.7788473963737488
-9.417984962463379,8.353219032287598,0.765932023525238,0.7715210914611816
-8.087687492370605,8.125016212463379,0.7699150443077087,0.776676595211029
-9.55147933959961,9.589630126953125,0.76287841796875,0.766457736492157
-10.716663360595703,10.405149459838867,0.7607541084289551,0.7643062472343445
-9.432961463928223,9.424752235412598,0.7623473405838013,0.7670307159423828
-8.75049877166748,9.3226957321167,0.7606213688850403,0.7646982073783875
-9.153789520263672,8.987918853759766,0.755974531173706,0.7590992450714111
-8.646740913391113,8.24716567993164,0.7527881264686584,0.7540897130966187
-8.964679718017578,9.702544212341309,0.75,0.749501645565033
-9.013656616210938,8.754755973815918,0.7522570490837097,0.7517937421798706
-9.173876762390137,9.13415813446045,0.751725971698761,0.7522498965263367
-9.648479461669922,9.241681098937988,0.7432289123535156,0.7387314438819885
-8.451631546020508,8.303804397583008,0.7458842396736145,0.7442604899406433
-10.795973777770996,10.09330940246582,0.7453531622886658,0.7395550608634949
-10.24465274810791,9.845518112182617,0.7468135952949524,0.7433794140815735
-9.670287132263184,9.732560157775879,0.748274028301239,0.7442048192024231
-11.129405975341797,11.46323299407959,0.7469463348388672,0.7444415092468262
