loss_d,loss_r,acc,f1
13.605712890625,-14.831186294555664,0.5843069553375244,0.7273993492126465
7.512461185455322,-7.74647855758667,0.7315454483032227,0.7818965315818787
2.145747423171997,-1.661940097808838,0.7777482867240906,0.8200945258140564
1.9168477058410645,-0.9032073020935059,0.8003186583518982,0.8356612324714661
-4.161870002746582,4.837001800537109,0.8118693828582764,0.8424559235572815
-3.2568492889404297,3.1469943523406982,0.8195698261260986,0.8474386930465698
-6.033297061920166,6.38832426071167,0.8227562308311462,0.850697934627533
-7.216431617736816,7.417669296264648,0.8266065120697021,0.8534289598464966
-5.488811492919922,5.847802639007568,0.8281996846199036,0.8527942299842834
-8.254862785339355,7.287152290344238,0.8299256563186646,0.8545845746994019
-8.044764518737793,8.398436546325684,0.8285980224609375,0.8529846668243408
-8.97087574005127,9.17934799194336,0.8271375298500061,0.8503557443618774
-9.175559043884277,8.873507499694824,0.8293945789337158,0.8519498109817505
-8.561464309692383,9.276859283447266,0.8284652233123779,0.8497794270515442
-7.908520221710205,7.80825138092041,0.8220924139022827,0.8428571820259094
-8.907238960266113,8.419453620910645,0.8234200477600098,0.8439184427261353
-9.016766548156738,8.85617446899414,0.8226234912872314,0.8421052694320679
-8.231754302978516,7.4800567626953125,0.8159851431846619,0.8341696262359619
-9.058635711669922,9.369874954223633,0.8170472383499146,0.835518479347229
-8.833640098571777,8.93457317352295,0.8171800374984741,0.8343543410301208
-9.803242683410645,9.788191795349121,0.81465744972229,0.8308734893798828
-8.321404457092285,8.766544342041016,0.8114710450172424,0.827970027923584
-7.097444534301758,7.521969318389893,0.8085501790046692,0.8237735033035278
-9.897201538085938,9.878957748413086,0.8053637742996216,0.819611668586731
-8.649099349975586,10.152608871459961,0.8062931299209595,0.8210216164588928
-7.915891647338867,8.145821571350098,0.8084174394607544,0.8211855888366699
-10.049108505249023,9.03181266784668,0.8028411865234375,0.8139622211456299
-6.457077980041504,6.136199951171875,0.8053637742996216,0.8197003602981567
-10.243086814880371,10.534708976745605,0.8016462922096252,0.8135592937469482
-8.306346893310547,8.518845558166504,0.7977960705757141,0.8083449006080627
-7.02498722076416,8.251250267028809,0.7967339754104614,0.8085903525352478
-10.656972885131836,10.122909545898438,0.7874402403831482,0.7936139702796936
-9.388148307800293,9.248334884643555,0.7910249829292297,0.8009598255157471
-8.47768783569336,9.312689781188965,0.7885023951530457,0.7972028255462646
-9.43249797821045,9.532963752746582,0.780536413192749,0.7877388000488281
-9.871749877929688,9.681097984313965,0.7765533924102783,0.7812541127204895
-8.863119125366211,9.223430633544922,0.7725703716278076,0.7759634256362915
-9.161161422729492,10.349442481994629,0.7725703716278076,0.7779934406280518
-9.995379447937012,10.368769645690918,0.7738980054855347,0.7799715995788574
-8.062636375427246,8.093579292297363,0.7668613791465759,0.7695936560630798
-8.148099899291992,8.706050872802734,0.7599575519561768,0.760455310344696
-7.891077995300293,7.628872394561768,0.7579660415649414,0.7561138272285461
-10.547005653381348,10.309036254882812,0.7638077735900879,0.7657504081726074
-8.123716354370117,8.964156150817871,0.7620818018913269,0.7643195390701294
-8.634540557861328,8.730401992797852,0.7650026679039001,0.7669647932052612
-10.379621505737305,11.111746788024902,0.7587625980377197,0.757692813873291
-10.713046073913574,10.967281341552734,0.7598247528076172,0.7606080770492554
-8.491667747497559,8.522106170654297,0.7586298584938049,0.7588765621185303
