loss_d,loss_r,acc,f1
22.13957977294922,-17.67330551147461,0.7864999771118164,0.7849017977714539
5.57553768157959,-4.067135810852051,0.8400000333786011,0.8350154757499695
-15.644059181213379,15.5413236618042,0.8633000254631042,0.8612546920776367
-18.636560440063477,16.615699768066406,0.8745999932289124,0.8745003938674927
-27.563913345336914,27.62837028503418,0.8891000151634216,0.889331579208374
-26.17877960205078,24.736427307128906,0.8945000171661377,0.8953983187675476
-23.656757354736328,23.933582305908203,0.9023000001907349,0.9037080407142639
-23.25777244567871,25.782777786254883,0.907800018787384,0.9090730547904968
-33.48701477050781,34.21296310424805,0.9132000207901001,0.9146389365196228
-34.58244705200195,35.67290496826172,0.9174000024795532,0.9189507365226746
-33.621849060058594,32.632137298583984,0.9204999804496765,0.9217169284820557
-34.51401901245117,34.777748107910156,0.9211000204086304,0.9234046339988708
-40.50806427001953,39.7338752746582,0.9265000224113464,0.9278229475021362
-37.723819732666016,41.0411376953125,0.9253000020980835,0.9274576306343079
-42.36226272583008,41.03059387207031,0.932200014591217,0.9331497550010681
-43.49724578857422,44.34140396118164,0.9325000047683716,0.9338803291320801
-36.12626266479492,36.23849868774414,0.9343000054359436,0.9354237914085388
-38.120662689208984,37.49799346923828,0.9369999766349792,0.9377216696739197
-45.545223236083984,44.39789962768555,0.9370999932289124,0.9380826354026794
-44.03947448730469,44.01906967163086,0.9398999810218811,0.9407137632369995
-42.38448715209961,42.97023010253906,0.9415000081062317,0.942173182964325
-36.6280632019043,35.44175720214844,0.9409999847412109,0.9418467879295349
-42.626094818115234,43.45463562011719,0.9448999762535095,0.9453287124633789
-44.49052047729492,45.13998031616211,0.9470999836921692,0.9472010135650635
-42.43706512451172,42.702369689941406,0.9470000267028809,0.9472640156745911
-43.552940368652344,44.14960479736328,0.9491999745368958,0.949284017086029
-44.130943298339844,43.97476577758789,0.9484999775886536,0.9485828280448914
-43.50605773925781,43.085487365722656,0.9499000310897827,0.94991534948349
-42.00376510620117,42.28065490722656,0.9519000053405762,0.9518012404441833
-44.741615295410156,45.68304443359375,0.9534000158309937,0.952974259853363
-42.218753814697266,44.246910095214844,0.9510999917984009,0.9514197707176208
