loss_d,loss_r,acc,f1
20.28387451171875,-21.41168212890625,0.5029208660125732,0.24139325320720673
8.750055313110352,-8.352876663208008,0.7780138254165649,0.8017996549606323
6.256524085998535,-3.949205160140991,0.7943441271781921,0.8165582418441772
0.7438434362411499,0.3835439085960388,0.8023101687431335,0.8240707516670227
-1.9859033823013306,1.6394712924957275,0.8076208233833313,0.8285883069038391
-2.2175307273864746,3.1228866577148438,0.8093467950820923,0.8322053551673889
-4.205730438232422,4.12282133102417,0.8110727667808533,0.833196759223938
-2.782681703567505,4.219105243682861,0.8108072280883789,0.8331579566001892
-6.550560474395752,7.210491180419922,0.8126659393310547,0.8356403708457947
-5.886231899261475,5.758930683135986,0.8100106120109558,0.833119809627533
-6.478602886199951,7.843450546264648,0.809877872467041,0.8316901922225952
-5.451676845550537,4.93122673034668,0.8086829781532288,0.8305741548538208
-7.636877059936523,7.347867965698242,0.8109400272369385,0.8328253626823425
-8.302685737609863,8.257989883422852,0.8072224855422974,0.8296626210212708
-7.72685432434082,8.168889045715332,0.8073552846908569,0.8293598890304565
-8.378707885742188,8.881863594055176,0.8062931299209595,0.8288224935531616
-7.874364852905273,8.043069839477539,0.8048326969146729,0.8267828226089478
-6.480106830596924,7.686678409576416,0.8040361404418945,0.8243821263313293
-9.318031311035156,9.916112899780273,0.8007169365882874,0.8207513093948364
-9.062382698059082,9.081622123718262,0.7996548414230347,0.8184548616409302
-8.898015022277832,8.805946350097656,0.7943441271781921,0.8120227456092834
-8.581233024597168,8.492197036743164,0.7958045601844788,0.8144131302833557
-8.153616905212402,9.006404876708984,0.7907594442367554,0.8061425089836121
-10.001776695251465,10.659724235534668,0.795671820640564,0.8116827607154846
-8.657458305358887,8.949129104614258,0.7906266450881958,0.8045549988746643
-10.199750900268555,10.281926155090332,0.7885023951530457,0.8039336204528809
-9.86240291595459,9.463232040405273,0.7898300886154175,0.8049710988998413
-8.916882514953613,8.404058456420898,0.7826606631278992,0.7958141565322876
-9.0032958984375,9.029006004333496,0.7769516706466675,0.7865481972694397
-10.018559455871582,10.569375991821289,0.777084469795227,0.7890576124191284
-9.335597038269043,9.16746711730957,0.7769516706466675,0.7895921468734741
-9.885530471801758,10.242403030395508,0.7703133225440979,0.7795876860618591
-6.3593339920043945,6.300661087036133,0.7661975622177124,0.7748116254806519
