loss_d,loss_r,acc,f1
15.37031364440918,-14.880859375,0.7853000164031982,0.7875852584838867
-2.834064483642578,1.1914405822753906,0.8425999879837036,0.8363787531852722
-4.531275272369385,3.6362037658691406,0.8682000041007996,0.8658263683319092
-16.721939086914062,18.279151916503906,0.880299985408783,0.8801119923591614
-23.11808967590332,24.41415023803711,0.8898000121116638,0.8908227682113647
-26.49641227722168,25.7210636138916,0.899399995803833,0.900296688079834
-28.305932998657227,27.822917938232422,0.9031000137329102,0.9049994945526123
-28.749168395996094,29.069446563720703,0.9081000089645386,0.9100849628448486
-25.666278839111328,26.427900314331055,0.9135000109672546,0.9155382513999939
-32.817195892333984,34.40877914428711,0.9164999723434448,0.9184767007827759
-38.156349182128906,38.34723663330078,0.9193999767303467,0.9211707711219788
-41.250701904296875,40.79694366455078,0.9218000173568726,0.9237799048423767
-35.77376174926758,35.27738952636719,0.9259999990463257,0.9276944398880005
-37.11189270019531,36.171478271484375,0.9277999997138977,0.9291446208953857
-40.1150016784668,40.78512191772461,0.9294999837875366,0.931111752986908
-42.39703369140625,43.13761520385742,0.9325000047683716,0.9337248802185059
-43.74846649169922,42.91290283203125,0.9344000220298767,0.9356164336204529
-44.85343933105469,43.79165267944336,0.9362999796867371,0.9371866583824158
-42.307960510253906,44.48565673828125,0.93340003490448,0.9352838397026062
-43.345638275146484,41.966102600097656,0.9395999908447266,0.9404481053352356
-44.952911376953125,45.77721405029297,0.9413999915122986,0.9424206614494324
-42.69353485107422,42.6514892578125,0.9412000179290771,0.9422587156295776
-42.459747314453125,42.4952507019043,0.9434000253677368,0.9444118142127991
-41.832157135009766,43.85383987426758,0.9447000026702881,0.9455508589744568
-43.948936462402344,43.873329162597656,0.9491000175476074,0.949169397354126
-41.22791290283203,41.08810806274414,0.9472000002861023,0.9477317929267883
-45.765689849853516,45.115196228027344,0.9488999843597412,0.949293315410614
-47.0349006652832,46.558109283447266,0.949999988079071,0.9504736065864563
-43.86178207397461,43.30824279785156,0.9469000101089478,0.947801411151886
-46.97994613647461,45.91023254394531,0.9535999894142151,0.9536226391792297
-45.1912727355957,45.79440689086914,0.9519000053405762,0.9520405530929565
-43.86426544189453,45.622161865234375,0.9562000036239624,0.9560000896453857
-46.43142318725586,46.285682678222656,0.9531999826431274,0.9535481333732605
-47.83196258544922,47.13212966918945,0.9571999907493591,0.9566707015037537
-43.08707046508789,44.74395751953125,0.9538999795913696,0.9541356563568115
-46.123199462890625,46.99857711791992,0.9596999883651733,0.959357738494873
-45.65498733520508,46.46432876586914,0.9585999846458435,0.9585822224617004
-47.02524185180664,46.96907043457031,0.9598000049591064,0.9596080780029297
-44.60704803466797,46.96826171875,0.9614999890327454,0.9611093997955322
-44.29695510864258,44.67567443847656,0.9567000269889832,0.956763744354248
-44.87556457519531,44.34749221801758,0.9613000154495239,0.9608375430107117
-44.23373794555664,44.250892639160156,0.9599999785423279,0.9597274661064148
-45.67955780029297,47.31850814819336,0.9599999785423279,0.959848165512085
-45.28093338012695,46.15299606323242,0.961899995803833,0.9611758589744568
-44.285926818847656,45.189517974853516,0.9588000178337097,0.958773136138916
-48.7566032409668,48.42853927612305,0.9621000289916992,0.9616970419883728
-47.29924392700195,48.9299430847168,0.9649999737739563,0.9644444584846497
-48.27534484863281,48.30453109741211,0.9564999938011169,0.9568053483963013
-47.56157684326172,47.951148986816406,0.9627000093460083,0.9618087410926819
-48.1314811706543,48.31241226196289,0.961899995803833,0.9616655707359314
-48.55427169799805,48.42845153808594,0.9635999798774719,0.9631938338279724
-43.17350387573242,43.694480895996094,0.9635000228881836,0.9631044864654541
-48.136531829833984,47.87467575073242,0.9642999768257141,0.9638140797615051
-46.17273712158203,48.039100646972656,0.9634000062942505,0.9629480242729187
-44.868656158447266,45.54935073852539,0.9627000093460083,0.9621860980987549
-48.21176528930664,48.445335388183594,0.963100016117096,0.9625442028045654
-42.457603454589844,43.91163635253906,0.9639999866485596,0.9634490609169006
-42.91267776489258,44.44551467895508,0.9631999731063843,0.9625809192657471
-43.56524658203125,41.98954391479492,0.9642999768257141,0.9636308550834656
-45.16936492919922,45.226749420166016,0.9638000130653381,0.963142991065979
-48.05789566040039,48.545677185058594,0.9632999897003174,0.9625114798545837
-45.477333068847656,45.70404815673828,0.9635000228881836,0.9627146124839783
-41.516204833984375,43.24140930175781,0.9638999700546265,0.9631733894348145
-46.206295013427734,46.6212043762207,0.9635000228881836,0.9631118774414062
-49.7840461730957,49.787567138671875,0.9617999792098999,0.9606235027313232
-45.4847297668457,45.86798095703125,0.9620000123977661,0.9610044956207275
-46.91040802001953,47.628849029541016,0.9635000228881836,0.9632006287574768
-45.96783447265625,45.613746643066406,0.9643999934196472,0.9638383388519287
-44.52408981323242,44.5914306640625,0.9646999835968018,0.9642173051834106
-43.780574798583984,44.85359191894531,0.9635999798774719,0.9627972841262817
-47.50470733642578,48.0613899230957,0.9642000198364258,0.9637243151664734
-45.89635467529297,46.006465911865234,0.965499997138977,0.9648679494857788
